編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLKKRHPFFAX97DA,,244.82,住商用,見其他登記事項,30年0月0日,三層,一層 二層 三層
RPVNMLTJRHPFFAX88DA,,240.83,住家用,鋼筋混凝土造,109年3月26日,三層,一層 二層 三層
RPWNMLLKRHPFFAX28DA,10,181.99,住家用,鋼筋混凝土造,100年1月4日,四層,一層 二層 三層 四層 見其他登記事項
RPUNMLOKRHPFFAX38DA,36,100.88,住家用,鋼筋混凝土加強磚造,73年6月21日,二層,一層 二層 電梯樓梯間 夾層
RPRNMLPKRHPFFAX18DA,40,113.40,住家用,鋼筋混凝土加強磚造,69年4月5日,三層,一層 二層 三層
RPPNMLKLRHPFFAX57DA,2,239.33,住家用,鋼筋混凝土造,107年6月7日,三層,一層 二層 三層
RPTNMLLLRHPFFAX08DA,16,151.04,住家用,鋼筋混凝土造,93年11月11日,三層,一層 二層 三層
RPPNMLNLRHPFFAX97EA,39,158.32,住商用,鋼筋混凝土造,70年9月19日,四層,一層 二層 三層 四層 地下層
RPQNMLQJRHPFFAX08DA,1,286.02,住家用,鋼筋混凝土造,108年3月27日,三層,一層 二層 三層 見其他登記事項
RPUNMLNLRHPFFAX38DA,29,137.56,住家用,鋼筋混凝土造,80年12月20日,五層,三層
RPUNMLNLRHPFFAX38DA,29,14.12,住家用,鋼筋混凝土造,80年12月20日,五層,
RPQOMLSKQHPFFAX38DA,1,203.47,住家用,鋼筋混凝土造,108年7月3日,四層,一層 二層 三層 四層
RPVNMLOLRHPFFAX58DA,7,322.86,住家用,鋼筋混凝土造,102年12月17日,四層,一層 二層 三層 四層 見其他登記事項
RPTNMLTLRHPFFAX88DA,39,121.86,住家用,鋼筋混凝土加強磚造,70年8月4日,三層,一層 二層 三層
RPPOMLSKQHPFFAX28DA,1,231.02,住家用,鋼筋混凝土造,108年7月3日,四層,一層 二層 三層 四層
RPTNMLSJIIPFFAX77DA,6,255.23,住家用,鋼筋混凝土造,103年1月27日,三層,一層 二層 三層 見其他登記事項
RPTNMLQJIIPFFAX57DA,,66.93,集合住宅,鋼筋混凝土造,109年7月15日,五層,一層 見其他登記事項
RPTNMLQJIIPFFAX57DA,,16.81,共用部份,鋼筋混凝土造,109年7月15日,五層,
RPUNMLQJIIPFFAX67DA,,60.25,集合住宅,鋼筋混凝土造,109年7月15日,五層,一層 見其他登記事項
