鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
左營區,建物,高雄市左營區民族一路961~990號,0.0,住,,,1090206,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850712,150.44,3,2,2,有,有,有,13500,90,,0.0,0,高雄市政府包租代管計畫,RPOOMLLKKHPFFEE08CC
左營區,房地(土地+建物)+車位,高雄市左營區富民路211~240號,36.1,住,,,1090210,土地1建物1車位0,見其它登記事項,13,店面(店鋪),住商用,鋼筋混凝土造,0790417,254.54,0,0,0,有,有,無,75000,295,坡道機械,0.0,0,,RPSOMLLKKHPFFEE48CC
楠梓區,房地(土地+建物),高雄市楠梓區加仁路121~150號,83.03,住,,,1090116,土地1建物1車位0,全,4,透天厝,見其它登記事項,見其它登記事項,1080528,224.01,0,0,0,無,無,有,40000,179,,0.0,0,,RPPPMLLKKHPFFEE28CC
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北賢街61~90號,26.71,其他,,,1090202,土地1建物1車位1,見其他登記事項,15,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080827,153.89,3,2,2,有,有,無,17000,110,坡道平面,20.21,0,,RPQNMLLKKHPFFGE38CC
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北賢街31~60號,19.88,住,,,1090209,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080827,115.26,2,2,1,有,有,無,13000,113,坡道平面,20.21,0,,RPTNMLLKKHPFFGE68CC
鳳山區,土地,牛潮埔段1081~1110地號,223.04,工,,,1090208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,38000,170,,0.0,0,有民情風俗因素之交易。;,RPSOMLLKKHPFFGE68CC
鳥松區,土地,夢裡段1021~1050地號,382.0,農,,,1090121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,35000,92,,0.0,0,有民情風俗因素之交易。;1.承租未保存登記建物約90坪,RPPNMLLKKHPFFIE48CC
鳥松區,土地,夢裡段991~1020地號,528.92,農,,,1090118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,35000,66,,0.0,0,有民情風俗因素之交易。;1.實際承租地坪為160坪.2.承租未保存登記建物約145坪.,RPQNMLLKKHPFFIE58CC
大社區,土地,保甲段1141~1170地號,198.34,農,,,1090131,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,17000,86,,0.0,0,有民情風俗因素之交易。;1.實際承租地坪約60坪.2.承租未保存登記建物約40坪.,RPWNMLLKKHPFFIE56CC
大社區,土地,三奶壇段361~390地號,231.4,其他,,,1090203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,16500,71,,0.0,0,有民情風俗因素之交易。;1.租賃期間:2年又7天.2.實際承租地坪約70坪.3.承租未保存登記建物約75坪.,RPXNMLLKKHPFFIE66CC
仁武區,土地,永仁段31~60地號,363.63,住,,,1090203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,36000,99,,0.0,0,有民情風俗因素之交易。;1.實際承租地坪約110坪.2.承租未保存登記建物約87坪.,RPROMLLKKHPFFIE78CC
仁武區,土地,仁新段1741~1770地號,511.0,農,,,1090205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,47000,92,,0.0,0,有民情風俗因素之交易。;1.承租期間:3年又10天.2.承租未保存登記建物約155坪.,RPUOMLLKKHPFFIE09CC
大社區,土地,萬金段61~90地號,572.32,農,,,1090206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,43000,75,,0.0,0,有民情風俗因素之交易。;1.租賃期間:3年1個月10天.2.承租未保存登記建物約155坪.,RPWOMLLKKHPFFIE66CC
岡山區,房地(土地+建物)+車位,高雄市岡山區大仁北路331~360號,71.0,商,,,1081015,土地1建物1車位1,全,3,透天厝,住商用,鋼筋混凝土造,0800523,143.34,5,2,3,有,無,無,26000,181,其他,0.0,0,,RPQNMLLKKHPFFFE28CC
林園區,房地(土地+建物),高雄市林園區溪州一路211~240號,771.34,住,,,1090114,土地1建物1車位0,見其他登記事項,1,工廠,見其他登記事項,見其他登記事項,1000415,351.02,0,0,1,有,無,無,84000,,,0.0,0,有民情風俗因素之交易。;承租含未保存登記建物約157坪,RPRNMLLKKHPFFLE98CC
大寮區,土地,翁公園段二小段4861~4890地號,264.46,農,,,1090115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,27000,102,,0.0,0,有民情風俗因素之交易。;1.租賃期間2年0月又16天2.實際承租地坪約80坪，未保存登記建物約65坪,RPVNMLMKKHPFFLE86CC
燕巢區,建物,高雄市燕巢區橫山路91~120號,0.0,,特定農業區,甲種建築用地,1090211,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070820,19.92,1,0,1,有,無,有,5800,291,,0.0,0,1.面馬路採光好2.面積未計入共有部分,RPQNMLMKKHPFFFE38CC
燕巢區,建物,高雄市燕巢區橫山路91~120號,0.0,,特定農業區,甲種建築用地,1090211,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070820,19.92,1,0,1,有,無,有,5500,276,,0.0,0,1.本房客為轉換承租人，接續承租第一批房客租金有優惠2.未計入共有部分面積,RPTNMLMKKHPFFFE68CC
岡山區,土地,和平段391~420地號,496.0,農,,,1090204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,12000,24,,0.0,0,租賃期間：1年0個月26天,RPXNMLMKKHPFFFE09CC
橋頭區,房地(土地+建物),高雄市橋頭區新東五街31~60號,147.13,住,,,1090207,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1021028,370.8,6,2,4,有,無,無,19000,51,,0.0,0,,RPPOMLMKKHPFFFE38CC
仁武區,房地(土地+建物),高雄市仁武區竹工三巷1~30號,510.0,工,,,1090211,土地1建物1車位0,,2,工廠,工業用,加強磚造,0691229,269.32,0,0,1,有,無,無,40000,,,0.0,0,,RPWNMLMKKHPFFIE66CC
仁武區,房地(土地+建物),高雄市仁武區仁林路211~240號,1258.97,,山坡地保育區,丁種建築用地,1090212,土地3建物2車位0,,1,工廠,見其他登記事項,見其他登記事項,1070523,813.11,2,0,3,有,無,無,136500,,,0.0,0,,RPQOMLMKKHPFFIE78CC
鳳山區,房地(土地+建物),高雄市鳳山區崗山北街144巷1~30號,50.0,住,,,1090119,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0611205,83.76,5,2,2,有,無,有,11500,137,,0.0,0,,RPSOMLMKKHPFFGE78CC
左營區,房地(土地+建物),高雄市左營區文智路211~240號,71.0,住,,,1090211,土地1建物1車位0,全,2,透天厝,,加強磚造,0630902,86.1,2,2,2,有,無,無,15000,174,,0.0,0,,RPVNMLMKKHPFFEE78CC
左營區,建物,高雄市左營區立文路91~120號,0.0,商,,,1090122,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030327,85.37,2,1,1,有,有,有,19500,228,,0.0,0,租金含管理費。,RPPOMLMKKHPFFEE28CC
左營區,建物,高雄市左營區文府路238巷31~60號,0.0,住,,,1090210,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840810,155.0,3,2,2,有,無,有,11000,71,,0.0,0,高雄市政府包租代管計畫,RPSOMLMKKHPFFEE58CC
左營區,房地(土地+建物),高雄市左營區至聖路211~240號,39.87,住,,,1090121,土地1建物1車位0,見其它登記事項,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0791129,239.93,0,0,0,無,有,無,60000,250,,0.0,0,,RPUOMLMKKHPFFEE78CC
楠梓區,房地(土地+建物),高雄市楠梓區土庫二路1~30號,6.17,住,,,1090210,土地1建物1車位0,八層,23,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1040216,87.19,2,2,2,有,無,有,14000,161,,0.0,0,,RPWOMLMKKHPFFEE98CC
三民區,建物,高雄市三民區博愛一路31~60號,0.0,商,,,1090121,土地0建物1車位0,見其他登記事項,3,店面(店鋪),住家用,加強磚造,0521225,193.11,0,3,2,有,無,無,21000,109,,0.0,0,,RPPNMLMKKHPFFDE08CC
三民區,房地(土地+建物),高雄市三民區三德西街31~60號,70.0,商,,,1090201,土地1建物1車位0,全,3,透天厝,住商用,加強磚造,0560921,153.71,0,0,0,無,無,無,10000,65,,0.0,0,,RPSNMLMKKHPFFDE38CC
前鎮區,房地(土地+建物),高雄市前鎮區成功二路61~90號,64.46,住,,,1090211,土地1建物1車位0,見其它登記事項,14,店面(店鋪),住商用,鋼筋混凝土造,0910619,377.79,4,3,3,有,有,無,53000,140,,0.0,0,,RPPNMLMKKHPFFCE97CC
前鎮區,房地(土地+建物),高雄市前鎮區復興三路121~150號,36.63,商,,,1090212,土地2建物1車位0,見其它登記事項,7,店面(店鋪),,鋼筋混凝土造,0721215,173.17,0,0,0,無,有,無,28000,162,,0.0,0,,RPQOMLMKKHPFFCE18CC
苓雅區,建物,高雄市苓雅區英明路210巷1~30號,0.0,住,,,1090211,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0750602,102.6,3,2,2,有,無,有,8000,78,,0.0,0,高雄市政府包租代管計畫,RPVNMLMKKHPFFBE48CC
苓雅區,房地(土地+建物),高雄市苓雅區福安路331~360號,73.0,住,,,1090122,土地1建物1車位0,見其他登記事項,2,店面(店鋪),,加強磚造,0610712,116.48,2,2,2,有,無,有,13500,116,,0.0,0,,RPXNMLNKKHPFFBE78CC
苓雅區,建物,高雄市苓雅區自強三路36巷1~30號,0.0,商,,,1090208,土地0建物1車位0,見其它登記事項,35,店面(店鋪),住商用,鋼筋混凝土造,0860421,171.72,2,2,3,有,有,無,20000,116,,0.0,0,售價包含裝潢或家電。;,RPQOMLNKKHPFFBE18CC
苓雅區,車位,高雄市苓雅區新光路62巷1~30號,0.0,商,,,1090208,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,有,無,1800,,坡道平面,12.65,1800,,RPROMLNKKHPFFBE28CC
苓雅區,車位,高雄市苓雅區新光路62巷1~30號,0.0,商,,,1090210,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,有,無,2000,,坡道平面,14.64,2000,,RPSOMLNKKHPFFBE38CC
苓雅區,建物,高雄市苓雅區自強三路20巷1~30號,0.0,商,,,1090212,土地0建物1車位0,見其他登記事項,35,店面(店鋪),住商用,鋼筋混凝土造,0860421,243.22,3,2,2,有,有,無,30000,123,,0.0,0,售價包含裝潢或家電。;,RPUOMLNKKHPFFBE58CC
苓雅區,房地(土地+建物),高雄市苓雅區憲昌路53巷1~30號,16.03,商,,,1090212,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840508,78.12,2,1,1,有,有,有,16000,205,,0.0,0,,RPTPMLNKKHPFFBE58CC
新興區,房地(土地+建物)+車位,高雄市新興區五福二路121~150號,17.17,商,,,1090207,土地1建物1車位2,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010409,291.81,3,2,2,有,無,有,38000,130,坡道平面,27.47,0,,RPWPMLNKKHPFFBE88CC
前金區,房地(土地+建物),高雄市前金區民生二路121~150號,1734.36,住,,,1090131,土地1建物1車位0,十三層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810530,121.08,3,2,2,有,無,有,28500,235,,0.0,0,,RPRNMLNKKHPFFAE08CC
鼓山區,土地,青海段301~330地號,70.0,住,,,1090115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,25000,357,,0.0,0,,RPTNMLNKKHPFFAE28CC
前鎮區,房地(土地+建物),高雄市前鎮區一心二路181~210號,440.17,商,,,1090117,土地1建物1車位0,十一層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831001,40.06,1,0,1,有,有,有,7500,187,,0.0,0,,RPOOMLNKKHPFFCE08CC
前鎮區,房地(土地+建物)+車位,高雄市前鎮區中山二路1~30號,10.03,商,,,1090122,土地1建物1車位1,,28,辦公商業大樓,商業用,鋼筋混凝土造,0870714,254.16,4,1,0,有,有,有,38000,150,坡道平面,16.76,0,,RPSOMLNKKHPFFCE48CC
前鎮區,房地(土地+建物)+車位,高雄市前鎮區鄭和南路331~360號,13.66,商,,,1090207,土地1建物1車位1,十四層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960509,152.0,3,2,2,有,有,有,30000,197,坡道平面,8.67,0,,RPVOMLNKKHPFFCE78CC
前鎮區,房地(土地+建物),高雄市前鎮區文林街121~150號,3.89,商,,,1090201,土地1建物1車位0,見其它登記事項,39,辦公商業大樓,住家用,見其它登記事項,0880209,52.45,4,2,2,有,無,有,23000,439,,0.0,0,,RPPPMLNKKHPFFCE28CC
三民區,房地(土地+建物)+車位,高雄市三民區民豐路31~60號,6.9,商,,,1090212,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870626,96.46000000000001,2,2,1,有,有,有,15500,161,坡道機械,0.0,0,,RPQOMLNKKHPFFDE38CC
三民區,房地(土地+建物),高雄市三民區中華二路331~360號,26.0,住,,,1090131,土地1建物1車位0,見其他登記事項,15,店面(店鋪),住商用,鋼筋混凝土造,0831102,253.28000000000003,0,0,0,無,有,無,23000,91,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWOMLNKKHPFFDE98CC
三民區,建物,高雄市三民區明誠一路571~600號,0.0,住,,,1090213,土地0建物1車位0,一層,13,店面(店鋪),住商用,鋼筋混凝土造,0880625,42.36,0,1,1,有,有,無,20000,472,,0.0,0,,RPXOMLNKKHPFFDE09CC
左營區,房地(土地+建物),高雄市左營區新莊一路181~210號,16.33,住,,,1090201,土地1建物1車位0,六層,14,辦公商業大樓,住家用,鋼筋混凝土造,0940520,76.01,2,2,2,有,無,有,24000,316,,0.0,0,,RPSOMLNKKHPFFEE68CC
楠梓區,房地(土地+建物),高雄市楠梓區加仁路181~210號,12.04,住,,,1090201,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030502,94.32,2,2,1,有,有,有,15000,159,,0.0,0,,RPOPMLNKKHPFFEE38CC
鳳山區,房地(土地+建物),高雄市鳳山區南華路91~120號,298.0,住,,,1090212,土地4建物1車位0,見其他登記事項,3,店面(店鋪),住商用,鋼筋混凝土造,0650715,172.0,0,0,0,無,無,無,70000,407,,0.0,0,,RPUOMLNKKHPFFGE09CC
鳥松區,房地(土地+建物),高雄市鳥松區澄明街181~210號,64.07,住,,,1090210,土地1建物1車位0,一層,15,店面(店鋪),見其他登記事項,鋼筋混凝土造,1060602,287.35,0,0,2,有,有,無,85000,296,,0.0,0,,RPSNMLNKKHPFFIE98CC
鳥松區,房地(土地+建物),高雄市鳥松區美山路102巷1~30號,330.58,農,,,1090122,土地1建物1車位0,見其他登記事項,2,工廠,農舍,見使用執照,0661115,97.36,0,0,0,無,無,無,26000,,,0.0,0,有民情風俗因素之交易。;實際承租地坪約100坪.建坪含未保存登記建物約90坪,RPQOMLNKKHPFFIE88CC
三民區,房地(土地+建物),高雄市三民區遼北街121~150號,65.0,住,,,1090122,土地1建物1車位0,全,3,透天厝,,鋼筋混凝土造,0760108,44.72,0,0,0,無,無,無,15000,335,,0.0,0,,RPSOMLNKKHPFFDE68DC
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路361~390號,81.25,住,,,1090120,土地2建物1車位0,全,4,透天厝,見其他登記事項,見其他登記事項,0930908,205.14,4,2,3,有,無,無,26000,127,,0.0,0,,RPTOMLNKKHPFFGE09DC
仁武區,土地,澄觀段91~120地號,199.0,住,,,1090121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,21000,106,,0.0,0,租賃部分面積199平方公尺，含增建或未登記建物。,RPPNMLOKKHPFFIE78CC
仁武區,土地,仁新段961~990地號,496.0,農,,,1090130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,48000,97,,0.0,0,租賃部分土地496平方公尺，含增建或未登記建物。,RPQNMLOKKHPFFIE88CC
仁武區,土地,仁新段1741~1770地號,484.0,農,,,1090122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,40000,83,,0.0,0,有民情風俗因素之交易。;承租未保存登記建物約140坪,RPSNMLOKKHPFFIE09CC
大社區,土地,保甲段61~90地號,844.49,農,,,1090122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,65000,77,,0.0,0,有民情風俗因素之交易。;承租未保存登記建物約230坪,RPROMLOKKHPFFIE09CC
鳳山區,房地(土地+建物),高雄市鳳山區鳳南路117巷1~30號,64.0,住,,,1090204,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0620707,75.08,5,2,4,有,無,無,14000,186,,0.0,0,,RPPPMLOKKHPFFGE78CC
左營區,建物,高雄市左營區至聖路181~210號,0.0,商,,,1090122,土地0建物2車位0,見其它登記事項,14,店面(店鋪),住商用,鋼筋混凝土造,0900920,241.95000000000002,1,3,2,有,有,無,119196,493,,0.0,0,2個門牌。租期含免租裝潢期。第1-3年租金119196元，第4-5年租金125156元。,RPTQMLOKKHPFFEE09CC
三民區,房地(土地+建物),高雄市三民區大豐二路451~480號,11.74,商,,,1090120,土地1建物1車位0,見其他登記事項,16,店面(店鋪),住商用,鋼筋混凝土造,0850729,131.61,1,2,2,有,有,無,13000,99,,0.0,0,,RPOOMLOKKHPFFDE28CC
三民區,房地(土地+建物),高雄市三民區光富路91~120號,23.83,住,,,1090208,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700417,78.31,3,2,2,有,無,無,9500,121,,0.0,0,,RPPOMLOKKHPFFDE38CC
前鎮區,房地(土地+建物),高雄市前鎮區中山二路181~210號,5.94,商,,,1090119,土地1建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000125,76.97999999999999,2,1,1,有,有,有,18000,234,,0.0,0,,RPTPMLOKKHPFFCE78CC
前鎮區,房地(土地+建物),高雄市前鎮區復興三路1~30號,11.8,商,,,1090120,土地1建物1車位0,二十八層,29,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102,137.32,3,2,2,有,有,有,34000,248,,0.0,0,,RPUPMLOKKHPFFCE88CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東八街1~30號,21.37,住,,,1090120,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010710,209.18,4,2,2,有,有,有,38000,182,坡道平面,31.59,0,,RPVOMLOKKHPFFAE68CC
前金區,房地(土地+建物)+車位,高雄市前金區大同一路271~300號,5.46,商,,,1090120,土地1建物1車位1,二十八層,28,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070904,127.12,2,2,1,有,有,有,26000,205,坡道平面,46.17,0,,RPWOMLOKKHPFFAE78CC
苓雅區,建物,高雄市苓雅區海邊路31~60號,0.0,商,,,1090213,土地0建物1車位2,二十一層,27,辦公商業大樓,商業用,鋼造,0860212,299.85,0,0,0,無,有,無,48000,160,坡道平面,0.0,0,租金含兩個坡道平面車位,RPPNMLOKKHPFFBE08CC
苓雅區,房地(土地+建物),高雄市苓雅區苓雅一路301~330號,81.0,商,,,1090120,土地1建物1車位0,全,3,透天厝,,加強磚造,0510105,181.64,6,2,4,有,無,有,35000,193,,0.0,0,"109.01.20-109.01.31為租賃裝修期,期間不計租金.",RPSOMLOKKHPFFBE48CC
新興區,房地(土地+建物),高雄市新興區球庭路61~90號,9.29,商,,,1090119,土地1建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010509,100.57,2,2,1,有,有,有,23000,229,,0.0,0,,RPTOMLOKKHPFFBE58CC
苓雅區,建物,高雄市苓雅區四維三路241~270號,0.0,商,,,1090214,土地0建物1車位0,九層,12,辦公商業大樓,,鋼筋混凝土造,0781109,56.0,0,0,0,無,有,無,9200,164,,0.0,0,續約 9樓為整層屋主自行隔間出租,RPPNMLPKKHPFFBE18CC
鼓山區,建物,高雄市鼓山區高雄市鼓山區河邊街69巷1~30號,0.0,住,,,1090214,土地0建物1車位0,全,3,透天厝,,鋼筋混凝土造,0680620,99.93,4,3,3,有,無,有,10000,100,,0.0,0,高雄市政府包租代管計畫,RPQNMLPKKHPFFAE18CC
前鎮區,房地(土地+建物),高雄市前鎮區公正路61~90號,88.0,商,,,1090214,土地1建物1車位0,見其它登記事項,5,店面(店鋪),住商用,鋼筋混凝土造,0980813,55.32,0,0,0,無,無,無,22000,398,,0.0,0,,RPPOMLPKKHPFFCE38CC
路竹區,建物,高雄市路竹區復興路313巷1~30號,0.0,,,,1090215,土地0建物1車位0,三層,3,套房(1房1廳1衛),見其他登記事項,見其他登記事項,1061017,99.17,1,0,1,有,無,有,33000,333,,0.0,0,,RPRNMLPKKHPFFJE56CC
楠梓區,土地,高昌段1~30地號,66.11,住,,,1090211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,8000,121,,0.0,0,有民情風俗因素之交易。;1.實際承租坪數約20坪.2.承租未保存登記建物約18坪,RPPOMLRKKHPFFEE78CC
左營區,房地(土地+建物),高雄市左營區保靖街31~60號,8.25,商,,,1090122,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031104,112.59,2,2,2,有,有,有,20000,178,,0.0,0,,RPSOMLRKKHPFFEE09CC
楠梓區,房地(土地+建物),高雄市楠梓區藍昌路241~270號,14.27,住,,,1090122,土地1建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1061226,76.89,2,1,1,有,有,有,14000,182,,0.0,0,,RPXOMLRKKHPFFEE96CC
左營區,建物,高雄市左營區文自路511~540號,0.0,住,,,1090217,土地0建物1車位0,七層,23,住宅大樓(11層含以上有電梯),住家用,見使用執照,0881020,105.93,2,2,1,有,有,有,13500,127,,0.0,0,租金含管理費,RPPPMLRKKHPFFEE88CC
左營區,建物,高雄市左營區新莊一路271~300號,0.0,住,,,1090131,土地0建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950505,88.08,2,1,1,有,有,有,11000,125,坡道機械,7.47,0,,RPTPMLRKKHPFFEE66CC
鳳山區,房地(土地+建物),高雄市鳳山區北文街91~120號,18.56,住,,,1090214,土地1建物1車位0,見其他登記事項,2,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0830111,100.49,2,2,2,有,無,無,13000,129,,0.0,0,,RPSNMLRKKHPFFGE56CC
鳳山區,房地(土地+建物),高雄市鳳山區國隆路23巷1~30號,19.03,住,,,1090214,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710430,49.42,2,1,1,有,無,無,8500,172,,0.0,0,,RPSOMLRKKHPFFGE66CC
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北賢街31~60號,19.88,住,,,1090214,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080827,95.05,2,2,1,有,有,有,16000,168,坡道平面,20.22,0,,RPTOMLRKKHPFFGE76CC
鳳山區,建物,高雄市鳳山區勝利路91~120號,0.0,住,,,1090131,土地0建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010605,178.1,3,2,2,有,有,有,17000,95,坡道平面,0.0,0,車位面積無法分算。租金含管理費。,RPXOMLRKKHPFFGE17CC
大社區,建物,高雄市大社區中華路89巷31~60號,0.0,住,,,1090214,土地0建物0車位0,全,4,透天厝,見其它登記事項,見其它登記事項,1070606,25.62,1,0,1,有,無,有,5800,226,,0.0,0,本案為共隔19間分租套房，本次僅出租此間為25.62平方公尺,RPVNMLRKKHPFFIE07CC
