編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPWNMLOJJHGGFAN58CC,15,16.53,見其他登記事項,鋼筋混凝土造,95年1月23日,四層,
RPPTMLNKJHGGFAN48CC,41,93.88,住商用,鋼筋混凝土加強磚造,69年4月1日,二層,
RPRNMLSKJHGGFHN66CC,26,570.63,工業用,見其他登記事項,83年11月15日,一層,
RPSNMLPKJHGGFCN58CC,1,144.63,見其他登記事項,鋼筋混凝土造,108年9月30日,四層,
RPVNMLSKJHGGFHN07CC,2,117.08,店舖,鋼筋混凝土造,107年10月25日,九層,
RPTPMLRKKIPFFAN27CC,48,104.76,住家用,鋼筋混凝土加強磚造,62年1月25日,二層,
RPWNMLLLJHGGFAN48CC,22,66.91,住家用,鋼筋混凝土造,87年12月31日,九層,
RPWNMLLLJHGGFAN48CC,22,21.24,見其他登記事項,鋼筋混凝土造,87年12月31日,九層,
RPROMLSKKIPFFAN17DC,15,226.00,農舍,見其他登記事項,94年11月25日,一層,
RPOOMLLLJHGGFAN77CC,27,76.51,住家用,鋼筋混凝土造,83年6月21日,十二層,
RPOOMLLLJHGGFAN77CC,27,39.19,見其他登記事項,鋼筋混凝土造,83年6月21日,十四層,
RPSNMLMLJHGGFCN38CC,24,63.24,住家用,鋼筋混凝土造,85年8月6日,五層,
RPWNMLLJKHGGFGN98CC,34,123.54,住家用,見其他登記事項,76年3月6日,三層,
RPRNMLOJKHGGFBN28CC,24,55.93,住家用,鋼筋混凝土造,85年11月9日,四層,
RPQNMLSJKHGGFDN78CC,49,121.76,住商用,磚造、鐵筋加強磚造,60年11月30日,二層,
RPROMLQLKHGGFAN68CC,29,68.63,見其他登記事項,鋼筋混凝土造,81年7月11日,十六層,
RPROMLQLKHGGFAN68CC,29,8.86,見其他登記事項,鋼筋混凝土造,81年7月11日,十六層,
RPROMLQLKHGGFAN68CC,29,13.11,見其他登記事項,鋼筋混凝土造,81年7月11日,十六層,
RPRNMLSJLHGGFGN66CC,24,44.84,住商用,鋼筋混凝土造,86年2月24日,四層,
RPSNMLSJLHGGFGN76CC,24,44.84,住商用,鋼筋混凝土造,86年2月24日,四層,
RPUNMLKKLHGGFCN48CC,38,76.95,農業用,加強磚造,72年8月3日,二層,
RPRPMLRKKIPFFAN07CC,23,64.94,住家用,鋼筋混凝土造,87年3月27日,十三層,
RPRPMLRKKIPFFAN07CC,23,14.75,見其他登記事項,鋼筋混凝土造,87年3月27日,十三層,
RPWNMLLKKIPFFAN76CC,26,106.13,住家用,鋼筋混凝土造,83年11月22日,十層,
RPUPMLRKKIPFFAN37CC,28,97.48,住商用,鋼筋混凝土造,82年4月23日,十一層,
