鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,23.38,住,,,1080622,土地2建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,119.7,2,2,1,有,無,20040000,167419,坡道平面,32.25,0,,RPQOMLLKNHPFFAA67CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,42.93,住,,,1080622,土地2建物1車位2,一層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,217.41,3,2,3,有,無,34500000,158686,坡道平面,64.5,0,,RPROMLLKNHPFFAA77CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,23.16,住,,,1080622,土地2建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,119.7,2,2,1,有,無,19750000,164996,坡道平面,32.25,0,,RPSOMLLKNHPFFAA87CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,31.03,住,,,1080622,土地2建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,151.94,3,2,2,有,無,25100000,165197,坡道平面,32.25,0,,RPTOMLLKNHPFFAA97CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,36.34,住,,,1080710,土地2建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,175.31,3,2,2,有,無,30150000,171981,坡道平面,32.25,0,,RPUOMLLKNHPFFAA08CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,31.03,住,,,1080622,土地2建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,152.23,3,2,2,有,無,25200000,165539,坡道平面,32.25,0,,RPVOMLLKNHPFFAA18CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,23.16,住,,,1080622,土地2建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,119.7,2,2,1,有,無,20000000,167084,坡道平面,32.25,0,,RPWOMLLKNHPFFAA28CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,35.07,住,,,1080704,土地2建物1車位2,一層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,187.07,3,2,2,有,無,31000000,165713,坡道平面,64.5,0,,RPXOMLLKNHPFFAA38CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,23.38,住,,,1080708,土地2建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,119.7,2,2,1,有,無,19660000,164244,坡道平面,32.25,0,,RPOPMLLKNHPFFAA57CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,35.28,住,,,1080718,土地2建物1車位3,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,216.44,3,2,2,有,無,27100000,125208,坡道平面,96.75,0,,RPPPMLLKNHPFFAA67CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,23.38,住,,,1080725,土地2建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,119.7,2,2,1,有,無,19800000,165414,坡道平面,32.25,0,,RPQPMLLKNHPFFAA77CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,23.38,住,,,1080708,土地2建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,119.7,2,2,1,有,無,19350000,161654,坡道平面,32.25,0,親友、員工或其他特殊關係間之交易。;,RPRPMLLKNHPFFAA87CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,31.03,住,,,1080622,土地2建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,151.94,3,2,2,有,無,24630000,162103,坡道平面,32.25,0,親友、員工或其他特殊關係間之交易。;,RPSPMLLKNHPFFAA97CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,38.47,住,,,1080816,土地2建物1車位2,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,207.56,3,2,2,有,無,31750000,152968,坡道平面,64.5,0,親友、員工或其他特殊關係間之交易。;,RPTPMLLKNHPFFAA08CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,32.94,住,,,1080809,土地2建物1車位2,一層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,172.33,2,2,1,有,無,25260000,146579,坡道平面,64.5,0,,RPUPMLLKNHPFFAA18CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,33.15,住,,,1080802,土地2建物1車位2,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,184.48,3,2,2,有,無,27050000,146628,坡道平面,64.5,0,,RPVPMLLKNHPFFAA28CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,36.34,住,,,1080710,土地2建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,175.31,3,2,2,有,無,30000000,171125,坡道平面,32.25,0,,RPWPMLLKNHPFFAA38CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,23.16,住,,,1080908,土地2建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,119.7,2,2,1,有,無,18780000,156892,坡道平面,32.25,0,,RPXPMLLKNHPFFAA48CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,31.03,住,,,1080921,土地2建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,152.23,3,2,2,有,無,24300000,159627,坡道平面,32.25,0,,RPOQMLLKNHPFFAA67CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,33.15,住,,,1080929,土地2建物1車位2,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,184.48,3,2,2,有,無,26500000,143647,坡道平面,64.5,0,,RPPQMLLKNHPFFAA77CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,36.34,住,,,1081013,土地2建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,175.31,3,2,2,有,無,30000000,171125,坡道平面,32.25,0,,RPQQMLLKNHPFFAA87CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,23.38,住,,,1081026,土地2建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,120.31,2,2,1,有,無,19200000,159588,坡道平面,32.25,0,,RPSQMLLKNHPFFAA08CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,38.68,住,,,1080710,土地2建物1車位2,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,208.54,3,2,2,有,無,31100000,149132,坡道平面,64.5,0,,RPTQMLLKNHPFFAA18CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,23.38,住,,,1081028,土地2建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,119.7,2,2,1,有,無,18850000,157477,坡道平面,32.25,0,,RPUQMLLKNHPFFAA28CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,23.16,住,,,1081030,土地2建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,119.7,2,2,1,有,無,18690000,156140,坡道平面,32.25,0,,RPVQMLLKNHPFFAA38CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,31.03,住,,,1081102,土地2建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,151.94,3,2,2,有,無,23750000,156312,坡道平面,32.25,0,,RPWQMLLKNHPFFAA48CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,31.03,住,,,1081103,土地2建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,149.34,3,2,2,有,無,25450000,170416,坡道平面,29.65,0,,RPXQMLLKNHPFFAA58CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,31.03,住,,,1081113,土地2建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,152.23,3,2,2,有,無,25100000,164882,坡道平面,32.25,0,,RPORMLLKNHPFFAA77CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,44.63,住,,,1081115,土地2建物1車位4,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,278.06,3,2,2,有,無,34530000,124182,坡道平面,126.4,0,,RPPRMLLKNHPFFAA87CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,23.38,住,,,1081117,土地2建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,119.7,2,2,1,有,無,18950000,158312,坡道平面,32.25,0,,RPQRMLLKNHPFFAA97CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,25.5,住,,,1081121,土地2建物1車位2,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,153.77,2,2,1,有,無,19750000,128439,坡道平面,65.7,0,,RPRRMLLKNHPFFAA08CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,31.03,住,,,1081208,土地2建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,152.23,3,2,2,有,無,26000000,170794,坡道平面,32.25,0,,RPSRMLLKNHPFFAA18CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,31.03,住,,,1081220,土地2建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,152.77,3,2,2,有,無,24300000,159063,坡道平面,32.25,0,,RPTRMLLKNHPFFAA28CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,31.03,住,,,1081223,土地2建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,152.23,3,2,2,有,無,25350000,166524,坡道平面,32.25,0,,RPURMLLKNHPFFAA38CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,31.03,住,,,1081228,土地2建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,151.94,3,2,2,有,無,23750000,156312,坡道平面,32.25,0,親友、員工或其他特殊關係間之交易。;,RPVRMLLKNHPFFAA48CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,31.03,住,,,1081228,土地2建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,152.23,3,2,2,有,無,23950000,157328,坡道平面,32.25,0,,RPWRMLLKNHPFFAA58CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,35.28,住,,,1090210,土地2建物1車位3,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,216.44,3,2,2,有,無,27400000,126594,坡道平面,96.75,0,,RPXRMLLKNHPFFAA68CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,31.03,住,,,1090106,土地2建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,152.23,3,2,2,有,無,24250000,159298,坡道平面,32.25,0,,RPOSMLLKNHPFFAA87CB
文山區,房地(土地+建物)+車位,政大段四小段811~840地號,38.47,住,,,1080622,土地2建物1車位2,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,207.56,3,2,2,有,無,33460000,161206,坡道平面,64.5,0,,RPROMLMKNHPFFAA87CB
南港區,房地(土地+建物),南港段四小段151~180地號,13.69,住,,,1081130,土地10建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,67.25,2,2,1,有,無,15170000,225576,,0.0,0,,RPRNMLMKNHPFFDA08CB
南港區,房地(土地+建物),南港段四小段151~180地號,13.94,住,,,1081206,土地10建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,68.47,2,2,1,有,無,16000000,233679,,0.0,0,,RPSNMLMKNHPFFDA18CB
南港區,房地(土地+建物)+車位,南港段四小段151~180地號,13.94,住,,,1081211,土地10建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.08,2,2,1,有,無,18260000,230174,坡道平面,37.61,2500000,,RPUNMLMKNHPFFDA38CB
南港區,房地(土地+建物)+車位,南港段四小段151~180地號,14.13,住,,,1081206,土地10建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.09,2,2,1,有,無,18850000,232441,坡道平面,37.61,2700000,,RPVNMLMKNHPFFDA48CB
南港區,房地(土地+建物)+車位,南港段四小段151~180地號,16.33,住,,,1081205,土地10建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.89,2,2,1,有,無,21550000,234803,坡道平面,37.61,2700000,,RPOOMLMKNHPFFDA87CB
南港區,房地(土地+建物)+車位,南港段四小段151~180地號,16.33,住,,,1081214,土地10建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.89,2,2,1,有,無,21680000,233931,坡道平面,37.61,2900000,,RPPOMLMKNHPFFDA97CB
南港區,房地(土地+建物)+車位,南港段四小段151~180地號,28.14,住,,,1090116,土地10建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,176.21,3,2,2,有,無,33550000,224026,坡道平面,37.61,2500000,,RPQOMLMKNHPFFDA08CB
南港區,房地(土地+建物)+車位,南港段四小段151~180地號,28.14,住,,,1081206,土地10建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,176.21,3,2,2,有,無,34300000,226551,坡道平面,37.61,2900000,,RPUOMLMKNHPFFDA48CB
南港區,房地(土地+建物)+車位,南港段四小段151~180地號,28.14,住,,,1081202,土地10建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,176.21,3,2,2,有,無,33530000,222439,坡道平面,37.61,2700000,,RPVOMLMKNHPFFDA58CB
南港區,房地(土地+建物),南港段四小段151~180地號,16.73,住,,,1081212,土地10建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.4,2,2,1,有,無,18950000,229976,,0.0,0,,RPWOMLMKNHPFFDA68CB
南港區,房地(土地+建物)+車位,南港段四小段151~180地號,29.04,住,,,1081231,土地10建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,180.36,3,2,2,有,無,34600000,224869,坡道平面,37.61,2500000,,RPPPMLMKNHPFFDA08CB
南港區,房地(土地+建物)+車位,南港段四小段151~180地號,27.91,住,,,1081213,土地10建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,175.04,3,2,2,有,無,33560000,226006,坡道平面,37.61,2500000,,RPXPMLMKNHPFFDA88CB
南港區,房地(土地+建物)+車位,南港段四小段151~180地號,29.27,住,,,1081130,土地10建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,181.53,3,2,2,有,無,38930000,250347,坡道平面,37.61,2900000,,RPRQMLMKNHPFFDA38CB
南港區,房地(土地+建物)+車位,南港段四小段151~180地號,16.53,住,,,1081129,土地10建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.96,2,1,1,有,無,21610000,232452,坡道平面,37.61,2700000,,RPSQMLMKNHPFFDA48CB
南港區,房地(土地+建物)+車位,南港段四小段151~180地號,16.53,住,,,1081205,土地10建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.96,2,2,1,有,無,21700000,233559,坡道平面,37.61,2700000,,RPUQMLMKNHPFFDA68CB
南港區,房地(土地+建物)+車位,南港段四小段151~180地號,13.89,住,,,1081205,土地10建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.9,2,1,1,有,無,18660000,230780,坡道平面,37.61,2900000,,RPWQMLMKNHPFFDA88CB
南港區,房地(土地+建物),南港段四小段241~270地號,13.35,住,,,1081206,土地10建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,65.72,2,1,1,有,無,15050000,229002,,0.0,0,,RPRRMLMKNHPFFDA48CB
南港區,房地(土地+建物)+車位,南港段四小段151~180地號,27.05,住,,,1081222,土地10建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.63,3,2,2,有,無,32580000,226131,坡道平面,37.61,2500000,,RPURMLMKNHPFFDA78CB
南港區,房地(土地+建物)+車位,南港段四小段151~180地號,23.56,住,,,1081213,土地10建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.61,3,2,2,有,無,29930000,233017,坡道平面,37.61,2900000,,RPWRMLMKNHPFFDA98CB
南港區,房地(土地+建物)+車位,南港段四小段151~180地號,23.56,住,,,1081205,土地10建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.61,3,2,2,有,無,29620000,233793,坡道平面,37.61,2500000,,RPXRMLMKNHPFFDA09CB
南港區,房地(土地+建物),南港段四小段151~180地號,14.66,住,,,1081208,土地10建物1車位0,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,72.01,2,2,1,有,無,15950000,221497,,0.0,0,,RPOSMLMKNHPFFDA28CB
南港區,房地(土地+建物),南港段四小段151~180地號,14.66,住,,,1081207,土地10建物1車位0,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,72.01,2,2,1,有,無,16140000,224136,,0.0,0,,RPPSMLMKNHPFFDA38CB
南港區,房地(土地+建物),南港段四小段151~180地號,14.63,住,,,1081130,土地10建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,71.92,2,2,1,有,無,16570000,230395,,0.0,0,,RPPNMLNKNHPFFDA97CB
南港區,房地(土地+建物)+車位,南港段四小段151~180地號,14.63,住,,,1081207,土地10建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.53,2,2,1,有,無,19140000,231368,坡道平面,37.61,2500000,,RPRNMLNKNHPFFDA18CB
南港區,房地(土地+建物)+車位,南港段四小段151~180地號,14.63,住,,,1081207,土地10建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.53,2,2,1,有,無,19220000,232481,坡道平面,37.61,2500000,,RPSNMLNKNHPFFDA28CB
南港區,房地(土地+建物)+車位,南港段四小段151~180地號,14.63,住,,,1081207,土地10建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.53,2,2,1,有,無,18970000,229004,坡道平面,37.61,2500000,,RPUNMLNKNHPFFDA48CB
南港區,房地(土地+建物)+車位,南港段四小段151~180地號,37.37,住,,,1081227,土地10建物1車位1,一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,221.66,4,2,3,有,無,48880000,249823,坡道平面,37.61,2900000,,RPVNMLNKNHPFFDA58CB
南港區,房地(土地+建物)+車位,南港段四小段151~180地號,18.43,住,,,1081129,土地10建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.39,2,1,1,有,無,22570000,221084,坡道平面,37.61,2500000,,RPWNMLNKNHPFFDA68CB
南港區,房地(土地+建物),南港段四小段151~180地號,16.24,住,,,1081130,土地10建物1車位0,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,80.01,2,2,1,有,無,17980000,224722,,0.0,0,,RPPOMLNKNHPFFDA08CB
南港區,房地(土地+建物)+車位,南港段四小段151~180地號,16.24,住,,,1081202,土地10建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.62,2,2,1,有,無,20690000,224847,坡道平面,37.61,2700000,,RPROMLNKNHPFFDA28CB
南港區,房地(土地+建物)+車位,南港段四小段241~270地號,16.08,住,,,1081130,土地10建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.71,2,2,1,有,無,20500000,227560,坡道平面,37.61,2500000,,RPSOMLNKNHPFFDA38CB
南港區,房地(土地+建物),南港段四小段151~180地號,16.11,住,,,1081129,土地10建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,79.17,2,1,1,有,無,18160000,229380,,0.0,0,,RPVOMLNKNHPFFDA68CB
南港區,房地(土地+建物)+車位,南港段四小段151~180地號,16.11,住,,,1081210,土地10建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.78,2,2,1,有,無,21400000,233674,坡道平面,37.61,2900000,,RPOPMLNKNHPFFDA08CB
大安區,房地(土地+建物)+車位,懷生段三小段211~240地號,3.68,住,,,1080520,土地1建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,212.57,0,0,0,無,無,61100000,339866,坡道平面,43.68,3700000,,RPOOMLKLNHPFFFA97CB
大安區,房地(土地+建物)+車位,懷生段三小段211~240地號,3.68,住,,,1080306,土地1建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,212.57,0,0,0,無,無,61220000,338800,坡道機械,43.68,4000000,,RPQOMLKLNHPFFFA18CB
大安區,房地(土地+建物)+車位,懷生段三小段211~240地號,3.68,住,,,1080223,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,212.57,0,0,0,無,無,65300000,362958,坡道機械,43.68,4000000,,RPROMLKLNHPFFFA28CB
大安區,房地(土地+建物)+車位,懷生段三小段211~240地號,3.68,住,,,1080319,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,212.57,0,0,0,無,無,63900000,357037,坡道平面,43.68,3600000,,RPTOMLKLNHPFFFA48CB
大安區,房地(土地+建物)+車位,懷生段三小段211~240地號,3.68,住,,,1080403,土地1建物1車位2,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,256.25,0,0,0,無,無,68700000,362958,坡道平面,87.36,7400000,,RPWOMLKLNHPFFFA78CB
大安區,房地(土地+建物)+車位,懷生段三小段211~240地號,3.68,住,,,1080306,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,212.57,0,0,0,無,無,65300000,362958,坡道機械,43.68,4000000,,RPXOMLKLNHPFFFA88CB
大安區,房地(土地+建物)+車位,懷生段三小段211~240地號,3.68,住,,,1080325,土地1建物1車位2,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,256.25,0,0,0,無,無,69880000,368761,坡道平面,87.36,7600000,,RPPPMLKLNHPFFFA18CB
大安區,房地(土地+建物)+車位,懷生段三小段211~240地號,3.68,住,,,1080225,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,212.57,0,0,0,無,無,66640000,372076,坡道平面,43.68,3800000,,RPRPMLKLNHPFFFA38CB
大安區,房地(土地+建物)+車位,懷生段三小段211~240地號,3.42,住,,,1080227,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,206.39,0,0,0,無,無,67000000,387192,坡道機械,43.68,4000000,,RPSPMLKLNHPFFFA48CB
大安區,房地(土地+建物)+車位,懷生段三小段211~240地號,2.19,住,,,1080223,土地1建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,173.94,0,0,0,無,無,58880000,421311,坡道機械,43.68,4000000,,RPTPMLKLNHPFFFA58CB
大安區,房地(土地+建物)+車位,懷生段三小段211~240地號,2.21,住,,,1080325,土地1建物1車位4,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,304.98,0,0,0,無,無,69720000,419315,坡道平面,174.72,15100000,,RPUPMLKLNHPFFFA68CB
中山區,房地(土地+建物),中山段三小段301~330地號,12.72,商,,,1060522,土地1建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,93.94,2,1,1,有,無,28420000,302534,,0.0,0,,RPSPMLPLNHPFFCA78DB
中山區,房地(土地+建物),中山段三小段301~330地號,12.72,商,,,1060621,土地1建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,96.84,2,1,1,有,無,30000000,309789,,0.0,0,,RPTPMLPLNHPFFCA88DB
中山區,房地(土地+建物),中山段三小段301~330地號,8.04,商,,,1060415,土地1建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,61.12,1,1,1,有,無,17470000,285831,,0.0,0,,RPURMLPLNHPFFCA56DB
中山區,房地(土地+建物),中山段三小段301~330地號,8.04,商,,,1060227,土地1建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,61.3,1,1,1,有,無,17000000,277325,,0.0,0,,RPXRMLPLNHPFFCA86DB
中山區,房地(土地+建物),中山段三小段301~330地號,7.28,商,,,1060702,土地1建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,60.17,1,1,1,有,無,17470000,290344,,0.0,0,,RPPSMLPLNHPFFCA78DB
中山區,房地(土地+建物),中山段三小段301~330地號,7.07,商,,,1060125,土地1建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,56.67,1,1,1,有,無,16500000,291159,,0.0,0,,RPQSMLPLNHPFFCA88DB
中山區,房地(土地+建物),中山段三小段301~330地號,15.54,商,,,1081107,土地1建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,121.52,2,1,2,有,無,29000000,238644,,0.0,0,,RPTSMLPLNHPFFCA56DB
中正區,房地(土地+建物),永昌段四小段31~60地號,12.12,住,,,1090319,土地1建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,47.84,1,1,1,有,無,8680000,181438,,0.0,0,,RPSNMLQLNHPFFAA38CB
中正區,房地(土地+建物),永昌段四小段31~60地號,12.12,住,,,1090211,土地1建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,47.84,1,1,1,有,無,8880000,185619,,0.0,0,,RPTNMLQLNHPFFAA48CB
中正區,房地(土地+建物),永昌段四小段31~60地號,12.12,住,,,1090217,土地1建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,47.84,1,1,1,有,無,8680000,181438,,0.0,0,,RPUNMLQLNHPFFAA58CB
中正區,房地(土地+建物),永昌段四小段31~60地號,12.12,住,,,1090207,土地1建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,47.84,1,1,1,有,無,8400000,175585,,0.0,0,,RPVNMLQLNHPFFAA68CB
